Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240500000000 ,0,1007.7,28.47,68.84,9123.75,17.77
20240500000000 ,0,1007.62,28.87,67.1,8376.08,15.85
20240500000000 ,0,1007.58,28.75,66.26,5651.67,7.7
20240500000000 ,0,1007.65,28.29,66.05,4527.25,4.88
20240500000000 ,0,1007.7,27.91,67.68,2998.83,2.04
20240500000000 ,0,1007.75,27.56,69.84,2341.33,1.25
20240500000000 ,0,1007.84,27.37,70.6,1535.33,0.56
20240500000000 ,0,1007.61,27.5,73.99,10172.33,20.32
20240500000000 ,0,1007.61,29.44,68.05,44069.46,376.68
20240500000000 ,0,1007.58,30.74,61.71,28678.45,152.38
20240500000000 ,0,1007.62,32.73,54.61,57435.14,628.43
20240500000000 ,0,1007.6,34.13,49.74,40808.9,317.25
20240500000000 ,0,1007.5,33.54,51.12,43988.55,376.98
20240500000000 ,0,1007.45,37.32,42.48,80147.45,1023.64
20240500000000 ,0,1007.38,39.11,36.96,54942.57,610.22
20240500000000 ,0,1007.25,37.69,38.52,58137.43,610.71
20240500000000 ,0,1007.07,38.05,36.25,65881.71,813.97
20240500000000 ,0,1007.14,39.73,36.15,90215.7,1226.72
20240500000000 ,0,1006.93,39.36,34.72,67244.99,792.48
20240500000000 ,0,1006.8,40.32,34.45,82319.34,1071.17
20240500000000 ,0,1006.62,40.5,33.85,51248.54,480.02
20240500000000 ,0,1006.42,38.46,36.85,26264.17,401.15
20240500000000 ,0,1006.25,36.08,40.92,27951.92,456.58
20240500000000 ,0,1006.12,35.36,42.8,23442.92,128.52
20240500000000 ,0,1005.98,34.45,45.06,17302.25,61.38
20240500000000 ,0,1005.93,32.25,50.29,16150.83,48.66
20240500000000 ,0,1005.83,31.82,52.53,13995.58,34.14
20240500000000 ,0,1005.6,31.8,52.72,15470,46.1
20240500000000 ,0,1005.5,31.75,53.16,17827.5,65.6
20240500000000 ,0,1005.38,31.34,54.65,17380.17,63.16
20240500000000 ,0,1005.33,31.34,55.24,18442,67.85
20240500000000 ,0,1005.3,30.88,56.92,16461.17,51.2
20240500000000 ,0,1005.19,30.84,57.65,17804.58,59.92
20240500000000 ,0,1005.08,30.44,60.04,14997.08,42.05
20240500000000 ,0,1005.05,29.98,62.12,11883.75,26.3
20240500000000 ,0,1004.97,29.55,64.5,9947.33,18.75
20240500000000 ,0,1004.91,29.27,65.94,5814.33,6.57
20240500000000 ,0,1004.83,28.65,70.92,4619.5,4.08
20240500000000 ,0,1004.87,28.48,73.42,6380.83,7.85
20240500000000 ,0,1004.9,28.53,76.67,7379,10.58
20240500000000 ,0,1004.84,28.54,77.32,7952.92,12.51
20240500000000 ,0,1004.85,29.02,75.3,12533.75,29.24
20240500000000 ,0,1004.79,29.25,72.78,11970.25,26.69
20240500000000 ,0,1004.69,29.18,71.98,11323.75,24
20240500000000 ,0,1004.65,29.41,71.18,10775.33,22.17
20240500000000 ,0,1004.66,29.56,70.13,10823.67,22.55
20240500000000 ,0,1004.53,29.55,69.78,8009.83,13.01
20240500000000 ,0,1004.41,29.1,71.72,6731.67,8.78
20240500000000 ,0,1004.34,28.97,71.64,6606.08,8.65
20240500000000 ,0,1004.34,28.94,71.02,5954.92,7.3
20240500000000 ,0,1004.23,28.97,70.55,7429.42,11.09
20240500000000 ,0,1004.17,29.14,68.86,7676.33,11.93
20240500000000 ,0,1004.09,29,69.79,4891.92,4.88
20240500000000 ,0,1004.18,28.75,71.5,4658.25,4.49
20240500000000 ,0,1004.13,28.57,73.52,3112.67,2.11
20240500000000 ,0,1006.18,31.47,67.15,26016.66,119.91
20240500000000 ,0,1006.21,32.44,63.71,29307.67,149.31
20240500000000 ,0,1006.24,33.01,60.49,26463.17,123.26
20240500000000 ,0,1006.17,32.35,61.32,21595.17,83.41
20240500000000 ,0,1006.01,32.31,61.2,17190.67,53.7
20240500000000 ,0,1005.98,31.19,64.38,14898.83,40.15
20240500000000 ,0,1005.98,31.32,66.22,14134.58,36.88
20240500000000 ,0,1005.95,31.03,67.26,16235,48.14
20240500000000 ,0,1005.93,30.96,67.84,15950.75,46.17
20240500000000 ,0,1005.9,30.77,68.83,15846.58,46.59
20240500000000 ,0,1005.82,31.43,67.69,18636.5,63.3
20240500000000 ,0,1005.73,31.85,66.89,18519.58,63.61
20240500000000 ,0,1005.66,32.15,65.18,18864.83,65.4
20240500000000 ,0,1005.61,31.99,64.92,18030.75,61.15
20240500000000 ,0,1005.5,31.87,65.99,16043.17,48.74
20240500000000 ,0,1005.36,31.77,65.84,15345.5,44.9
20240500000000 ,0,1005.16,31.53,66.55,14456.5,40.14
20240500000000 ,0,1005.08,31.44,67.09,15968.17,48.39
20240500000000 ,0,1005.1,32.23,65.17,19642.58,72.01
20240500000000 ,0,1005.11,32.44,64.98,18904,66.39
20240500000000 ,0,1004.94,31.92,67.2,14952.92,43
20240500000000 ,0,1004.9,31.22,71.15,14293.33,37.04
20240500000000 ,0,1004.85,31.37,70.44,18110.83,58.05
20240500000000 ,0,1004.76,31.94,68.79,16336,48.21
20240500000000 ,0,1004.63,32.1,67.81,15659.33,44.26
20240500000000 ,0,1004.5,31.54,69.3,12782.08,29.45
20240500000000 ,0,1004.47,31.39,70.54,9799.17,18.01
20240500000000 ,0,1004.3,30.96,72.1,7183.5,9.79
20240500000000 ,0,1004.26,30.56,73.7,7394.83,10.25
20240500000000 ,0,1004.22,30.38,73.97,8254.92,13.04
20240500000000 ,0,1004.19,30.32,73.76,9011.5,15.27
20240500000000 ,0,1004.19,30.21,73.61,8502.08,13.87
20240500000000 ,0,1004.18,30.04,73.89,7011.25,9.63
20240500000000 ,0,1004.15,29.9,75.2,8104.92,12.97
20240500000000 ,0,1004.2,30.09,76.12,10196.83,20.21
20240500000000 ,0,1004.19,30.31,75.65,10820.08,22.06
20240500000000 ,0,1004.22,30.18,76.72,10944.25,22.74
20240500000000 ,0,1004.18,30.34,75.07,10587.17,20.92
20240500000000 ,0,1004.17,30.17,75.78,9374.33,16.52
20240500000000 ,0,1004.18,30.07,75.3,7629.75,11.15
20240500000000 ,0,1004.14,29.69,76.38,6161.17,7.34
20240500000000 ,0,1004.1,29.45,77.62,5613.67,6.22
20240500000000 ,0,1004.1,29.27,79.91,6196.92,7.47
20240500000000 ,0,1004.1,29.26,79.99,6084.33,7.26
20240500000000 ,0,1004.11,29.22,80.86,5378.67,5.79
20240500000000 ,0,1004.23,29.11,81.72,5073.75,5.14
20240500000000 ,0,1004.32,29.06,82.99,4409.92,4
20240500000000 ,0,1004.4,28.88,85.2,3695.5,2.92
20240500000000 ,0,1006.32,29.08,85.07,9370.08,16.78
20240500000000 ,0,1006.4,28.99,85.25,9050.33,15.52
20240500000000 ,0,1006.54,29,85.2,8843,14.66
20240500000000 ,0,1006.67,29.05,85.01,9180.83,15.65
20240500000000 ,0,1006.7,29.28,84.33,9994.08,18.6
20240500000000 ,0,1006.66,29.49,83.29,12181.83,27.44
20240500000000 ,0,1006.64,29.84,80.83,16287.42,49.31
20240500000000 ,0,1006.65,30.55,77.34,20355.92,75.4
20240500000000 ,0,1006.73,31.97,72.06,35287.86,226.11
20240500000000 ,0,1006.7,34.38,63.78,40623,281.34
20240500000000 ,0,1006.56,36.1,57.92,47326.1,391.14
20240500000000 ,0,1006.44,36.62,54.88,46404.19,389.61
20240500000000 ,0,1006.28,35.44,55.54,40761.72,325.87
20240500000000 ,0,1006.11,34.05,61.72,28354.83,157.8
20240500000000 ,0,1006.01,33.94,63.15,31748.17,236.98
20240500000000 ,0,1005.87,34.9,60.85,23932.5,197.91
20240500000000 ,0,1005.78,33.27,64.53,16199.33,48.44
20240500000000 ,0,1005.7,32.68,66.42,18864.58,63.65
20240500000000 ,0,1005.6,32.42,67.15,11252.83,27.37
20240500000000 ,0,1005.54,31.65,73.19,7247.83,13.9
20240500000000 ,0,1005.45,31.33,74.38,9760.67,21.03
20240500000000 ,0,1005.32,31.52,73.03,18005.42,59.86
20240500000000 ,0,1005.26,32.1,70.72,18449.33,61.18
20240500000000 ,0,1005.2,32.13,70.55,17770.42,56.5
20240500000000 ,0,1005.14,31.9,71.92,18493.17,60.97
20240500000000 ,0,1004.98,32.39,70.03,21330.58,80.33
20240500000000 ,0,1004.9,32.41,68.48,17694.42,54.18
20240500000000 ,0,1004.81,32.11,69.28,10411.33,19.85
20240500000000 ,0,1004.81,31.7,70.81,6804.08,9.13
20240500000000 ,0,1004.77,30.65,74.9,4729.42,4.7
20240500000000 ,0,1004.67,30.29,77.33,5836.67,6.67
20240500000000 ,0,1004.63,30.28,79.09,7742.92,10.99
20240500000000 ,0,1004.58,30.06,80.98,8454.17,13.24
20240500000000 ,0,1004.54,29.62,84.49,9423.75,16.69
20240500000000 ,0,1004.5,29.6,85.69,11106.42,22.7
20240500000000 ,0,1004.4,29.79,86.97,11820.67,25.67
20240500000000 ,0,1006.42,31.71,79.88,25462.17,118.54
20240500000000 ,0,1006.32,33.31,74.22,30564.83,164.01
20240500000000 ,0,1006.35,34.2,71.32,26525.83,125.36
20240500000000 ,0,1006.33,34.37,69.39,27111.08,130.46
20240500000000 ,0,1006.29,34.05,68.66,30388.58,161.26
20240500000000 ,0,1006.22,34.3,66.17,32469.83,182.45
20240500000000 ,0,1006.16,34.8,65.58,39418.96,268.54
20240500000000 ,0,1006.06,35.16,65.23,33658.34,199.76
20240500000000 ,0,1005.91,34.63,65.04,31185.16,171.7
20240500000000 ,0,1005.92,34.89,64.77,33566.16,200.8
20240500000000 ,0,1005.85,33.45,68.43,28272.5,144.38
20240500000000 ,0,1005.96,34.62,65.76,59136.04,697.11
20240500000000 ,0,1005.93,35.77,62.25,48574.66,458.37
20240500000000 ,0,1005.85,37.27,57.94,52590.98,1192.99
20240500000000 ,0,1005.77,36.87,57.87,29586.42,853.23
20240500000000 ,0,1005.68,35.65,59.41,25050.08,124.41
20240500000000 ,0,1005.48,34.49,65.54,22602.33,105.12
20240500000000 ,0,1005.43,34.27,64.98,22423.75,109.34
20240500000000 ,0,1005.3,33.28,68.11,24433.75,121.54
20240500000000 ,0,1005.17,32.98,68.31,25206.08,132.83
20240500000000 ,0,1005.06,32.91,69.09,18843.42,74.3
20240500000000 ,0,1004.99,32.28,71.98,18312.25,69.44
20240500000000 ,0,1004.85,32.19,72.28,18613.17,68.51
20240500000000 ,0,1004.7,32.25,71.82,16240.5,51.11
20240500000000 ,0,1004.57,31.78,73.75,13826.5,37.28
20240500000000 ,0,1004.44,31.57,75.26,14630.17,41.57
20240500000000 ,0,1004.37,31.71,74.59,14815.83,44.02
20240500000000 ,0,1004.31,31.66,75.45,14009.5,40.29
20240500000000 ,0,1004.28,31.45,76.11,14269.92,40.86
20240500000000 ,0,1004.12,31.61,78.1,16809.34,55.86
20240500000000 ,0,1005.33,27.42,100,5121.42,5.31
20240500000000 ,0,1005.47,27.07,100,4225.92,3.45
20240500000000 ,0,1005.57,26.85,100,2851.5,1.55
20240500000000 ,0,1005.48,27.13,100,3654.67,2.53
20240500000000 ,0,1005.3,27.36,100,6235.17,7.18
20240500000000 ,0,1005.31,27.17,100,3261.83,2.5
20240500000000 ,0,1005.28,27.06,100,3184.75,2.18
20240500000000 ,0,1005.34,27.07,100,3460.67,2.43
20240500000000 ,0,1005.36,26.97,100,3118.17,1.9
20240500000000 ,0,1005.25,26.9,100,1922.75,0.79
20240500000000 ,0,1005.19,26.9,100,1337,0.39
20240500000000 ,0,1005.11,26.91,100,982.75,0.26
20240500000000 ,0,1005.09,26.91,100,1403.66,0.45
20240500000000 ,0,1005.02,26.92,100,1424.17,0.39
20240500000000 ,0,1005,26.86,100,502.83,0.09
20240500000000 ,0,1005.08,26.79,100,378.17,0.04
20240500000000 ,0,1005.41,26.61,100,263.25,0.02
20240500000000 ,0,1005.39,26.35,100,441.42,0.06
20240500000000 ,0,1007.83,28.75,100,10201,19.28
20240500000000 ,0,1007.78,28.83,100,12900.33,30.35
20240500000000 ,0,1007.79,29.5,99.55,16276.25,48.01
20240500000000 ,0,1007.86,30.02,97.06,14817.67,40.74
20240500000000 ,0,1007.78,30.25,95.82,15062.17,42.97
20240500000000 ,0,1007.68,31.29,89.68,26168.17,127.28
20240500000000 ,0,1007.63,31.12,89.7,12817.25,30.79
20240500000000 ,0,1007.62,30.2,93,8890.5,15.04
20240500000000 ,0,1007.46,29.91,94.34,14959.67,42.29
20240500000000 ,0,1007.39,30.51,93.22,14894.83,41.71
20240500000000 ,0,1007.19,30.65,93.26,13448.75,35.06
20240500000000 ,0,1007.25,30.74,93.46,13769.08,36.23
20240500000000 ,0,1007.35,30.74,92.6,14809.66,41.62
20240500000000 ,0,1007.34,30.77,92.6,12165.75,27.66
20240500000000 ,0,1007.2,31.08,91.64,16159.58,48.55
20240500000000 ,0,1007.01,31.55,87.99,21344.84,83.88
20240500000000 ,0,1006.91,32.38,85.64,17856.42,58.56
20240500000000 ,0,1007.04,31.86,85.85,11891.83,25.85
20240500000000 ,0,1007.06,31.26,87.57,13206.08,31.97
20240500000000 ,0,1007.01,31.3,87.07,16058.5,46.59
20240500000000 ,0,1006.96,31.82,85.37,19117.67,64.77
20240500000000 ,0,1006.89,32.14,83.76,17428.42,54.31
20240500000000 ,0,1006.96,32.14,85.17,20271.17,73.84
20240500000000 ,0,1006.89,32.45,83.13,24738,110.16
20240500000000 ,0,1006.72,33.33,78.26,24133,105.17
20240500000000 ,0,1006.65,32.9,79.64,20541.75,76.67
20240500000000 ,0,1006.62,32.11,84.77,20431.42,75.92
20240500000000 ,0,1006.61,31.36,89.26,15565.67,43.51
20240500000000 ,0,1006.55,31.14,88.88,14914.33,39.5
20240500000000 ,0,1006.52,30.69,91.02,11600.67,23.9
20240500000000 ,0,1006.51,30.17,93.62,8531.83,13.43
20240500000000 ,0,1006.44,29.58,97.35,6103.75,6.84
20240500000000 ,0,1006.32,29.21,100,4894.75,4.53
20240500000000 ,0,1006.3,29.02,100,5720.84,5.75
20240500000000 ,0,1006.38,28.67,100,1749.21,0.72
20240500000000 ,0,1006.42,28.32,100,1221.92,0.31
20240500000000 ,0,1006.44,27.68,100,2035.83,0.71
20240500000000 ,0,1006.54,26.84,100,2060.33,0.58
20240500000000 ,0,1006.48,26.61,100,2186.58,0.9
20240500000000 ,0,1006.46,26.64,100,1914.92,0.86
20240500000000 ,0,1006.4,26.62,100,1908.17,0.93
20240500000000 ,0,1006.48,26.47,100,1259.75,0.45
20240500000000 ,0,1006.57,26.37,100,796.5,0.23
20240500000000 ,0,1006.72,26.29,100,1669.58,0.69
20240500000000 ,0,1006.71,26.14,100,1091.83,0.34
20240500000000 ,0,1006.68,25.95,100,1385.5,0.48
20240500000000 ,0,1006.71,25.87,100,1761,0.86
20240500000000 ,0,1006.71,25.87,100,2823.83,1.64
20240500000000 ,0,1008.63,29.81,100,18581.33,61.58
20240500000000 ,0,1008.57,30.74,98.74,17480.25,54.58
20240500000000 ,0,1008.58,31.38,94.24,23305.33,94.92
20240500000000 ,0,1008.58,32.52,86.8,29340.33,149.82
20240500000000 ,0,1008.53,32.11,86.05,20664.58,75.69
20240500000000 ,0,1008.39,31.75,86.48,20105,72.81
20240500000000 ,0,1008.3,32.55,85.44,26699.42,125.48
20240500000000 ,0,1008.21,32.78,80.83,23393.5,99.3
20240500000000 ,0,1008.16,32.15,84.5,21246.25,81.54
20240500000000 ,0,1008.15,32.62,82.01,23836.17,101.12
20240500000000 ,0,1008.13,33.38,77.3,43041.16,373.17
20240500000000 ,0,1008.06,34.18,75.06,25758.42,121.3
20240500000000 ,0,1008.08,34.46,73.47,35952.35,444.24
20240500000000 ,0,1008.05,35.87,68.78,32653.69,414.99
20240500000000 ,0,1008.04,35.14,69.5,22587.17,101.51
20240500000000 ,0,1007.96,33.27,75.44,15422.25,42.92
20240500000000 ,0,1007.99,32.53,78.29,14432.25,37.32
20240500000000 ,0,1007.96,32.66,79.16,20556.83,77.29
20240500000000 ,0,1007.95,33.41,76.89,23808.42,104.46
20240500000000 ,0,1007.88,32.29,81.68,16345.5,48.37
20240500000000 ,0,1007.81,31.61,83.68,11629.33,24.87
20240500000000 ,0,1007.75,30.97,86.38,10489.92,20
20240500000000 ,0,1007.67,30.7,88.5,10519.17,21.05
20240500000000 ,0,1007.62,31.33,85.34,17355.08,56.04
20240500000000 ,0,1007.58,32.27,80.29,19769.92,69.38
20240500000000 ,0,1007.44,32.9,77.71,19039.08,65.37
20240500000000 ,0,1007.29,32.86,76.44,18789.25,63.31
20240500000000 ,0,1007.17,33.27,75.09,18777.08,64.3
20240500000000 ,0,1007.1,32.98,75.09,13355.33,34.62
20240500000000 ,0,1007.02,32.63,77.36,14249,36.76
20240500000000 ,0,1006.96,32.47,78,10730.75,22.98
20240500000000 ,0,1006.92,31.61,82.15,5478.67,6.88
20240500000000 ,0,1006.89,31.3,84.5,9455.17,17.91
20240500000000 ,0,1006.78,31.56,83.99,10923.42,22.64
20240500000000 ,0,1006.82,31.32,84.32,10032.25,19.26
20240500000000 ,0,1006.69,30.95,85.59,6161.67,8.18
20240500000000 ,0,1006.58,30.74,86.38,8189.33,13.24
20240500000000 ,0,1006.47,31,85.62,9170.17,16.5
20240500000000 ,0,1006.36,31.28,84.94,9987.58,18.83
20240500000000 ,0,1006.19,31.4,84.38,10392.75,20.52
20240500000000 ,0,1006.13,31.39,84.91,8430.75,13.88
20240500000000 ,0,1005.98,31.2,86.22,7521.17,11.14
20240500000000 ,0,1005.92,31.06,87.31,6733.92,9.18
20240500000000 ,0,1005.79,30.82,88.61,5957.17,7.2
20240500000000 ,0,1005.72,30.37,90.85,5090.5,5.31
20240500000000 ,0,1006,30.06,91.99,4799.17,4.73
20240500000000 ,0,1006.23,29.82,93.12,5018.92,5.19
20240500000000 ,0,1006.4,29.89,93.26,4973,5.12
20240500000000 ,0,1001.1,32.24,79.27,22402.08,90.26
20240500000000 ,0,1001.05,32.42,78.65,22229.58,85.82
20240500000000 ,0,1000.97,32.57,79.64,28775.11,156.58
20240500000000 ,0,1000.9,33.65,75.21,70486.72,1014.44
20240500000000 ,0,1000.67,37.29,64.84,71355.02,810.93
20240500000000 ,0,1000.56,37.71,59.15,31862.79,252.39
20240500000000 ,0,1000.42,36.01,64.3,24080.63,120.39
20240500000000 ,0,1000.43,34.1,71.62,8580.42,18.78
20240500000000 ,0,1000.59,32.93,77.23,11599.5,27.86
20240500000000 ,0,1000.58,33.01,77.46,17423.67,55.61
20240500000000 ,0,1000.45,33.82,73.73,31962.35,194.84
20240500000000 ,0,1000.34,34.32,71.67,18247.17,62.02
20240500000000 ,0,1000.17,33.84,72.75,16370.42,48.2
20240500000000 ,0,1000.19,33.57,74.55,19465,67.2
20240500000000 ,0,1000.15,33.68,74.22,17417.58,54.85
20240500000000 ,0,999.92,33.19,75.12,15940.92,45.84
20240500000000 ,0,999.82,32.71,77.46,12292.17,29.14
20240500000000 ,0,999.52,32.85,78.07,17162.25,55.69
20240500000000 ,0,999.33,33.26,77.03,16495.25,53.26
20240500000000 ,0,999.13,33.33,76.53,19346.67,71.14
20240500000000 ,0,998.92,33.99,73.25,24930.08,120
20240500000000 ,0,998.7,34.7,70.26,22964.67,104.1
20240500000000 ,0,998.46,33.78,74.48,13919.25,35.19
20240500000000 ,0,998.37,33.15,76.93,16337.58,48.91
20240500000000 ,0,998.21,33.22,76.11,18545,64.5
20240500000000 ,0,997.93,33.23,75.37,19756.75,72.89
20240500000000 ,0,997.77,33.23,73.86,19445.33,73.33
20240500000000 ,0,997.59,33.27,73.54,16295.33,52.35
20240500000000 ,0,997.57,33.35,72.26,18470.08,65.09
20240500000000 ,0,997.58,33.32,71.86,16276.75,49.65
20240500000000 ,0,997.57,33.27,72.68,15940.33,46.83
20240500000000 ,0,997.55,32.59,74.15,12174.42,28.32
20240500000000 ,0,997.6,31.98,78.6,7259.33,11.31
20240500000000 ,0,997.55,31.89,80.63,10015.17,19.05
20240500000000 ,0,997.42,32.38,81.38,11687.5,27.25
20240500000000 ,0,997.18,33.03,78.43,13618.33,35.47
20240500000000 ,0,997.02,33.27,76.35,12348.58,29.23
20240500000000 ,0,996.85,33.37,75.08,12790.33,32.32
20240500000000 ,0,996.8,33.45,75.31,10683.75,23.52
20240500000000 ,0,996.81,32.89,77.23,7505.5,11.35
20240500000000 ,0,996.88,32.52,79.28,8052.5,12.93
20240500000000 ,0,996.8,32.58,79.06,9194.83,17.27
20240500000000 ,0,996.51,32.46,79.14,7895.58,13.01
20240500000000 ,0,996.39,31.98,80.45,4538.5,4.18
20240500000000 ,0,996.3,31.42,82.56,4008.25,3.04
20240500000000 ,0,996.12,30.92,86.68,3079.58,1.74
20240500000000 ,0,995.95,30.74,87.62,3650.58,2.62
20240500000000 ,0,996.04,30.59,85.35,3506,2.45
20240500000000 ,0,1005.49,30.98,63.26,21339.08,86.04
20240500000000 ,0,1005.37,32.34,58.75,44344.05,228.43
20240500000000 ,0,1005.3,33.84,55.26,66433.36,759.86
20240500000000 ,0,1005.32,35.27,50.52,68381.16,866.52
20240500000000 ,0,1005.29,36.87,46.01,69317.15,793.25
20240500000000 ,0,1005.19,37.09,43.62,33370.67,204.74
20240500000000 ,0,1005.22,35.02,46.07,28150.5,145.06
20240500000000 ,0,1005.2,33.99,48.72,36286.54,239.9
20240500000000 ,0,1005.13,34.53,46.98,35295.3,238.07
20240500000000 ,0,1005.09,33.06,51.32,25092.58,117.33
20240500000000 ,0,1005.02,31.69,56.89,28853.58,157.81
20240500000000 ,0,1004.98,31.82,57.8,36091.7,252.05
20240500000000 ,0,1004.86,32.23,58.08,29794.75,182.29
20240500000000 ,0,1004.73,33.33,53.67,31046.83,260.7
20240500000000 ,0,1004.64,33.9,52.14,23510.25,126.99
20240500000000 ,0,1004.59,32.24,57.05,20930.5,86.59
20240500000000 ,0,1004.62,31.34,61.7,22682.42,100.04
20240500000000 ,0,1004.48,32.02,61.02,29263,171.34
20240500000000 ,0,1004.46,31.43,63.5,26516.58,134.51
20240500000000 ,0,1004.39,31.12,63.86,25685.25,128.33
20240500000000 ,0,1004.3,31.66,62.43,29325.83,167.29
20240500000000 ,0,1004.22,31.45,63.12,23773.83,111.28
20240500000000 ,0,1004.14,31.04,64.18,21156.75,90.36
20240500000000 ,0,1004.05,30.62,65.48,19415.5,74.18
20240500000000 ,0,1004,30.51,66.76,16984.75,56.27
20240500000000 ,0,1003.96,30.22,67.59,17006.5,57.89
20240500000000 ,0,1003.83,30.12,68.35,13639.75,37.87
20240500000000 ,0,1003.75,29.49,70.68,9548.67,19.21
20240500000000 ,0,1003.68,29.72,69.5,10511,22.95
20240500000000 ,0,1003.64,30.03,68.26,12875.67,33.25
20240500000000 ,0,1003.64,30.11,67.16,14307.08,39.98
20240500000000 ,0,1003.65,30.25,67.33,14455.25,41.04
20240500000000 ,0,1003.57,30.66,66.62,14941.17,44.11
20240500000000 ,0,1003.57,30.78,67.11,14866.58,44.28
20240500000000 ,0,1003.58,30.55,68.02,14319.84,40.96
20240500000000 ,0,1003.52,30.56,67.93,13074.42,34.26
20240500000000 ,0,1003.43,30.63,68.39,11998.5,29.2
20240500000000 ,0,1003.43,30.9,67.63,11089.58,24.72
20240500000000 ,0,1003.38,30.36,69.19,11123.17,24.58
20240500000000 ,0,1003.41,30.16,70.13,9416.67,18.22
20240500000000 ,0,1003.42,30.13,70.49,7647.67,12.04
20240500000000 ,0,1003.42,29.79,71.4,7317.83,10.88
20240500000000 ,0,1003.38,29.45,73.23,5901.25,7.25
20240500000000 ,0,1003.42,29.13,74.46,4899.07,5.1
20240500000000 ,0,1003.46,28.98,75.49,4115.5,3.64
20240500000000 ,0,1003.52,28.91,75.22,3327.42,2.46
20240500000000 ,0,1003.52,28.77,75.44,3095.58,2.12
20240500000000 ,0,1003.54,28.54,77.11,2608.75,1.52
20240500000000 ,0,1006.38,31.84,85.88,12649.08,36.19
20240500000000 ,0,1006.32,32.25,83.5,34559.45,149.87
20240500000000 ,0,1006.35,32.97,82.49,33179.64,301.98
20240500000000 ,0,1006.37,34.15,77.67,79156.14,1022.83
20240500000000 ,0,1006.34,36.28,71.26,83214.01,1103.4
20240500000000 ,0,1006.23,38.69,61.01,83762.41,1085.06
20240500000000 ,0,1006.14,41.49,51.59,95930.84,1189.91
20240500000000 ,0,1006.01,42.41,47.14,90386.94,1103.8
20240500000000 ,0,1006.04,43.01,46.23,98387.88,1207.89
20240500000000 ,0,1006.02,42.66,46.76,100547.19,1236.06
20240500000000 ,0,1005.97,44.48,41.73,101476.17,1201.04
20240500000000 ,0,1005.87,45.25,39.12,72570.48,1178.4
20240500000000 ,0,1005.73,41.67,45.99,5975.42,1196.23
20240500000000 ,0,1005.61,39.16,53.51,5465.83,547.87
20240500000000 ,0,1005.39,37.61,59.88,7048.42,11.21
20240500000000 ,0,1005.28,36.39,63.81,6888.08,11.05
20240500000000 ,0,1005.38,34.68,69.99,4965.83,4.17
20240500000000 ,0,1005.33,33.83,75.84,13390.25,36.23
20240500000000 ,0,1005.28,33.78,75.88,13854.08,39.5
20240500000000 ,0,1005.24,33.08,79.94,7601.33,11.85
20240500000000 ,0,1005.15,32.95,81.04,9966.25,20.13
20240500000000 ,0,1005,32.97,81.85,12788.42,32.92
20240500000000 ,0,1005.02,33.35,80.37,16053.58,47.81
20240500000000 ,0,1005.01,33.09,81.6,13322.08,34.96
20240500000000 ,0,1004.92,33.13,81.37,13903.67,37.4
20240500000000 ,0,1004.83,33.02,82.19,17297,58.41
20240500000000 ,0,1004.7,32.86,82.58,12593.34,31.5
20240500000000 ,0,1004.7,32.92,82.48,17621.42,60.92
20240500000000 ,0,1004.62,32.92,82.98,12319.25,30.01
20240500000000 ,0,1004.49,32.75,83.76,7768.67,11.64
20240500000000 ,0,1004.53,32.55,83.57,11334.08,25.71
20240500000000 ,0,1004.56,33,81.52,11990.17,27.4
20240500000000 ,0,1004.55,33.33,79.61,11534.5,25.75
20240500000000 ,0,1004.61,33.62,77.95,13416.92,34.01
20240500000000 ,0,1004.58,33.76,76.54,15149.33,43.73
20240500000000 ,0,1004.51,33.02,80.61,12198.33,30.42
20240500000000 ,0,1004.55,33.02,81.17,12143.92,29.29
20240500000000 ,0,1004.5,33.15,80.53,10544.75,21.48
20240500000000 ,0,1004.46,32.98,80.6,8574.67,14.39
20240500000000 ,0,1004.51,32.49,82.41,7552.83,10.88
20240500000000 ,0,1004.54,32.43,81.31,6811.67,9.1
20240500000000 ,0,1004.61,32.1,81.66,5827.17,6.37
20240500000000 ,0,1004.74,31.81,82.7,4019.75,3.17
20240500000000 ,0,1004.78,31.55,83.13,3384.67,2.29
20240500000000 ,0,1004.83,31.1,87.06,3640.58,2.71
20240500000000 ,0,1004.86,30.94,88.4,3693,2.78
20240500000000 ,0,1004.78,30.46,94.59,2762.83,1.73
20240500000000 ,0,1004.94,29.57,100,2992,2.1
20240600000000 ,0,1007.95,33.13,83.56,12683.25,33.78
20240600000000 ,0,1008.03,32.54,85.59,7911.75,12.32
20240600000000 ,0,1008.02,32.03,87.75,8152.67,12.83
20240600000000 ,0,1008.06,31.99,88.62,10383.75,21.1
20240600000000 ,0,1008.01,32.88,85.28,20897.08,84
20240600000000 ,0,1007.98,34.17,79.81,22603.83,91.19
20240600000000 ,0,1007.99,35.05,75.11,22600,88.51
20240600000000 ,0,1007.89,34.83,74.51,14911.92,41.37
20240600000000 ,0,1007.76,33.96,76.61,12022.58,27.88
20240600000000 ,0,1007.65,33.8,77.49,16356.67,52.87
20240600000000 ,0,1007.68,34.93,73.73,26646.5,128.9
20240600000000 ,0,1007.5,36.89,66.78,39269.07,391.19
20240600000000 ,0,1007.38,36.96,63.69,29597.58,164.79
20240600000000 ,0,1007.19,36.13,67.16,26596.75,246.7
